# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	232579	233151	+							SP_RS01275	573		old_locus_tag=SP_0260
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	232579	233151	+	WP_001098903.1	WP_001098903.1		nucleotidyltransferase family protein			SP_RS01275	573	190	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	233382	234140	+							SP_RS01280	759		old_locus_tag=SP_0261
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	233382	234140	+	WP_000466719.1	WP_000466719.1		isoprenyl transferase			SP_RS01280	759	252	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	234149	234952	+							SP_RS01285	804		old_locus_tag=SP_0262
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	234149	234952	+	WP_000189859.1	WP_000189859.1		phosphatidate cytidylyltransferase			SP_RS01285	804	267	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	234974	236233	+					rseP		SP_RS01290	1260		old_locus_tag=SP_0263
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	234974	236233	+	WP_000900658.1	WP_000900658.1		RIP metalloprotease RseP	rseP		SP_RS01290	1260	419	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	236246	238099	+							SP_RS01295	1854		old_locus_tag=SP_0264
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	236246	238099	+	WP_000814067.1	WP_000814067.1		proline--tRNA ligase			SP_RS01295	1854	617	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	238198	239577	+					bglA		SP_RS01300	1380		old_locus_tag=SP_0265
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	238198	239577	+	WP_000943516.1	WP_000943516.1		6-phospho-beta-glucosidase	bglA		SP_RS01300	1380	459	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	239770	241578	+					glmS		SP_RS01305	1809		old_locus_tag=SP_0266
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	239770	241578	+	WP_000334262.1	WP_000334262.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		SP_RS01305	1809	602	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	241697	242746	+							SP_RS01310	1050		old_locus_tag=SP_0267
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	241697	242746	+	WP_000229772.1	WP_000229772.1		LLM class flavin-dependent oxidoreductase			SP_RS01310	1050	349	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	242846	246688	-					spuA		SP_RS01315	3843		old_locus_tag=SP_0268
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	242846	246688	-	WP_001232766.1	WP_001232766.1		LPXTG-anchored pullulanase SpuA	spuA		SP_RS01315	3843	1280	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	247105	247518	+					rpsL		SP_RS01320	414		old_locus_tag=SP_0271
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	247105	247518	+	WP_001142332.1	WP_001142332.1		30S ribosomal protein S12	rpsL		SP_RS01320	414	137	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	247538	248008	+					rpsG		SP_RS01325	471		old_locus_tag=SP_0272
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	247538	248008	+	WP_000087875.1	WP_000087875.1		30S ribosomal protein S7	rpsG		SP_RS01325	471	156	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	248433	250514	+					fusA		SP_RS01330	2082		old_locus_tag=SP_0273
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	248433	250514	+	WP_000090344.1	WP_000090344.1		elongation factor G	fusA		SP_RS01330	2082	693	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	250618	255009	+							SP_RS01335	4392		old_locus_tag=SP_0274
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	250618	255009	+	WP_000071390.1	WP_000071390.1		PolC-type DNA polymerase III			SP_RS01335	4392	1463	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	255111	255374	+							SP_RS01340	264		old_locus_tag=SP_0275
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	255111	255374	+	WP_000041492.1	WP_000041492.1		type II toxin-antitoxin system RelB/DinJ family antitoxin			SP_RS01340	264	87	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	255367	255645	+							SP_RS01345	279		old_locus_tag=SP_0276
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	255367	255645	+	WP_000913050.1	WP_000913050.1		type II toxin-antitoxin system RelE/ParE family toxin			SP_RS01345	279	92	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	255666	255818	+							SP_RS12980	153		old_locus_tag=SP_0277
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	255666	255818	+	WP_000776632.1	WP_000776632.1		hypothetical protein			SP_RS12980	153	50	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	255840	257081	+							SP_RS01355	1242		old_locus_tag=SP_0278
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	255840	257081	+	WP_000243919.1	WP_000243919.1		aminopeptidase			SP_RS01355	1242	413	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	257091	257321	+							SP_RS01360	231		old_locus_tag=SP_0279
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	257091	257321	+	WP_000901566.1	WP_000901566.1		GlsB/YeaQ/YmgE family stress response membrane protein			SP_RS01360	231	76	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	257342	257500	+							SP_RS13250	159		
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	257342	257500	+	WP_000692943.1	WP_000692943.1		hypothetical protein			SP_RS13250	159	52	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	257589	258311	+							SP_RS01370	723		old_locus_tag=SP_0280
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	257589	258311	+	WP_001234899.1	WP_001234899.1		pseudouridine synthase			SP_RS01370	723	240	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	258529	259863	+					pepC		SP_RS01380	1335		old_locus_tag=SP_0281
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	258529	259863	+	WP_000991674.1	WP_000991674.1		aminopeptidase C	pepC		SP_RS01380	1335	444	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	259919	260830	-							SP_RS01385	912		old_locus_tag=SP_0282
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	259919	260830	-	WP_000136861.1	WP_000136861.1		PTS system mannose/fructose/sorbose family transporter subunit IID			SP_RS01385	912	303	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	260854	261657	-							SP_RS01390	804		old_locus_tag=SP_0283
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	260854	261657	-	WP_000022715.1	WP_000022715.1		PTS mannose/fructose/sorbose transporter subunit IIC			SP_RS01390	804	267	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	261685	262674	-							SP_RS01395	990		old_locus_tag=SP_0284
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	261685	262674	-	WP_000021975.1	WP_000021975.1		PTS sugar transporter subunit IIB			SP_RS01395	990	329	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	262907	263926	-					adhP		SP_RS01400	1020		old_locus_tag=SP_0285
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	262907	263926	-	WP_000649161.1	WP_000649161.1		alcohol dehydrogenase AdhP	adhP		SP_RS01400	1020	339	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	264266	265078	-							SP_RS01405	813		old_locus_tag=SP_0286
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	264266	265078	-	WP_000162365.1	WP_000162365.1		Cof-type HAD-IIB family hydrolase			SP_RS01405	813	270	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	265268	266686	+							SP_RS01410	1419		old_locus_tag=SP_0287
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	265268	266686	+	WP_000359282.1	WP_000359282.1		NCS2 family permease			SP_RS01410	1419	472	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	266739	267446	+							SP_RS01415	708		old_locus_tag=SP_0288
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	266739	267446	+	WP_000660429.1	WP_000660429.1		CPBP family intramembrane glutamic endopeptidase			SP_RS01415	708	235	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	267541	268515	+					folP		SP_RS01420	975		old_locus_tag=SP_0289
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	267541	268515	+	WP_000975730.1	WP_000975730.1		dihydropteroate synthase	folP		SP_RS01420	975	324	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	268517	269839	+							SP_RS01425	1323		old_locus_tag=SP_0290
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	268517	269839	+	WP_000658423.1	WP_000658423.1		bifunctional folylpolyglutamate synthase/dihydrofolate synthase			SP_RS01425	1323	440	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	269820	270374	+					folE		SP_RS01430	555		old_locus_tag=SP_0291
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	269820	270374	+	WP_000380916.1	WP_000380916.1		GTP cyclohydrolase I FolE	folE		SP_RS01430	555	184	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	270417	271229	+					folK		SP_RS01435	813		old_locus_tag=SP_0292
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	270417	271229	+	WP_000372529.1	WP_000372529.1		2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	folK		SP_RS01435	813	270	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	271379	271696	-							SP_RS01440	318		old_locus_tag=SP_0293
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	271379	271696	-	WP_000886031.1	WP_000886031.1		DUF960 domain-containing protein			SP_RS01440	318	105	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	272052	272498	+					rplM		SP_RS01445	447		old_locus_tag=SP_0294
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	272052	272498	+	WP_001044624.1	WP_001044624.1		50S ribosomal protein L13	rplM		SP_RS01445	447	148	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	272517	272909	+					rpsI		SP_RS01450	393		old_locus_tag=SP_0295
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	272517	272909	+	WP_000075966.1	WP_000075966.1		30S ribosomal protein S9	rpsI		SP_RS01450	393	130	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	273172	273568	-							SP_RS12630	397		partial;pseudo
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	273172	273568	-				tyrosine-type recombinase/integrase			SP_RS12630	397		partial;pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	273953	275161	-							SP_RS01455	1209		old_locus_tag=SP_0298
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	273953	275161	-	WP_001106629.1	WP_001106629.1		ATP-binding protein			SP_RS01455	1209	402	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	275308	276154	+							SP_RS11655	847		pseudo
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	275308	276154	+				IS630 family transposase			SP_RS11655	847		pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	276310	276648	+							SP_RS01475	339		old_locus_tag=SP_0302
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	276310	276648	+	WP_000176382.1	WP_000176382.1		antibiotic biosynthesis monooxygenase family protein			SP_RS01475	339	112	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	276838	278274	+							SP_RS01480	1437		old_locus_tag=SP_0303
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	276838	278274	+	WP_000206471.1	WP_000206471.1		6-phospho-beta-glucosidase			SP_RS01480	1437	478	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	278326	278565	+							SP_RS01485	240		old_locus_tag=SP_0304
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	278326	278565	+	WP_000580382.1	WP_000580382.1		SemiSWEET transporter			SP_RS01485	240	79	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	278695	279009	+							SP_RS01490	315		old_locus_tag=SP_0305
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	278695	279009	+	WP_001029637.1	WP_001029637.1		PTS cellobiose transporter subunit IIB			SP_RS01490	315	104	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	279127	281106	+							SP_RS01495	1980		pseudo;old_locus_tag=SP_0306
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	279127	281106	+				BglG family transcription antiterminator			SP_RS01495	1980		pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	281116	281430	+							SP_RS01500	315		old_locus_tag=SP_0308
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	281116	281430	+	WP_001070943.1	WP_001070943.1		PTS cellobiose transporter subunit IIA			SP_RS01500	315	104	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	281461	281967	+							SP_RS01505	507		old_locus_tag=SP_0309
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	281461	281967	+	WP_000358307.1	WP_000358307.1		hypothetical protein			SP_RS01505	507	168	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	282047	283393	+					celB		SP_RS01510	1347		old_locus_tag=SP_0310
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	282047	283393	+	WP_000372725.1	WP_000372725.1		PTS cellobiose transporter subunit IIC	celB		SP_RS01510	1347	448	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	283772	283948	+							SP_RS12985	177		old_locus_tag=SP_0311
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	283772	283948	+	WP_000050748.1	WP_000050748.1		hypothetical protein			SP_RS12985	177	58	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	284349	286562	+							SP_RS01520	2214		old_locus_tag=SP_0312
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	284349	286562	+	WP_000688714.1	WP_000688714.1		glycoside hydrolase family 31 protein			SP_RS01520	2214	737	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	286784	287260	-							SP_RS01525	477		old_locus_tag=SP_0313
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	286784	287260	-	WP_000203065.1	WP_000203065.1		glutathione peroxidase			SP_RS01525	477	158	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	287483	290683	+							SP_RS01530	3201		old_locus_tag=SP_0314
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	287483	290683	+	WP_001193686.1	WP_001193686.1		LPXTG-anchored hyaluronate lyase			SP_RS01530	3201	1066	
gene	pseudogene	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	291067	291443	+					tnpA		SP_RS01535	377		partial;pseudo
CDS	without_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	291067	291443	+				IS200/IS605 family transposase	tnpA		SP_RS01535	377		partial;pseudo
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	291831	292460	-							SP_RS01540	630		old_locus_tag=SP_0317
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	291831	292460	-	WP_000167294.1	WP_000167294.1		bifunctional 4-hydroxy-2-oxoglutarate aldolase/2-dehydro-3-deoxy-phosphogluconate aldolase			SP_RS01540	630	209	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	292470	293471	-							SP_RS01545	1002		old_locus_tag=SP_0318
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	292470	293471	-	WP_000161485.1	WP_000161485.1		sugar kinase			SP_RS01545	1002	333	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	293502	294143	-							SP_RS01550	642		old_locus_tag=SP_0319
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	293502	294143	-	WP_000684785.1	WP_000684785.1		RpiB/LacA/LacB family sugar-phosphate isomerase			SP_RS01550	642	213	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	294162	294977	-							SP_RS01555	816		old_locus_tag=SP_0320
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	294162	294977	-	WP_000185879.1	WP_000185879.1		gluconate 5-dehydrogenase			SP_RS01555	816	271	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	295248	295682	+							SP_RS01560	435		old_locus_tag=SP_0321
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	295248	295682	+	WP_000706826.1	WP_000706826.1		PTS sugar transporter subunit IIA			SP_RS01560	435	144	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	295694	296884	+							SP_RS01565	1191		old_locus_tag=SP_0322
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	295694	296884	+	WP_000592948.1	WP_000592948.1		glycoside hydrolase family 88 protein			SP_RS01565	1191	396	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	296895	297386	+							SP_RS01570	492		old_locus_tag=SP_0323
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	296895	297386	+	WP_000178625.1	WP_000178625.1		PTS sugar transporter subunit IIB			SP_RS01570	492	163	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	297401	298180	+							SP_RS01575	780		old_locus_tag=SP_0324
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	297401	298180	+	WP_000026610.1	WP_000026610.1		PTS mannose/fructose/sorbose/N-acetylgalactosamine transporter subunit IIC			SP_RS01575	780	259	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	298167	298985	+							SP_RS01580	819		old_locus_tag=SP_0325
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	298167	298985	+	WP_000148012.1	WP_000148012.1		PTS system mannose/fructose/sorbose family transporter subunit IID			SP_RS01580	819	272	
gene	protein_coding	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	298985	299278	+							SP_RS01585	294		old_locus_tag=SP_0326
CDS	with_protein	GCF_000006885.1	Primary Assembly	chromosome		NC_003028.3	298985	299278	+	WP_000381734.1	WP_000381734.1		preprotein translocase subunit YajC			SP_RS01585	294	97	
