# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	485585	486364	+	WP_000840383.1	WP_000840383.1		hypothetical protein			SPR_RS02460	780	259	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	486366	486548	+							SPR_RS02465	183		old_locus_tag=spr0484
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	486366	486548	+	WP_000522939.1	WP_000522939.1		hypothetical protein			SPR_RS02465	183	60	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	486545	486685	+							SPR_RS02470	141		
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	486545	486685	+	WP_000668195.1	WP_000668195.1		hypothetical protein			SPR_RS02470	141	46	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	486815	486967	-							SPR_RS10610	153		
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	486815	486967	-	WP_001822468.1	WP_001822468.1		hypothetical protein			SPR_RS10610	153	50	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	486998	487231	+							SPR_RS02480	234		old_locus_tag=spr0485
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	486998	487231	+	WP_000368737.1	WP_000368737.1		DUF1858 domain-containing protein			SPR_RS02480	234	77	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	487231	488565	+							SPR_RS02485	1335		old_locus_tag=spr0486
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	487231	488565	+	WP_000129082.1	WP_000129082.1		DUF438 domain-containing protein			SPR_RS02485	1335	444	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	488575	488829	+							SPR_RS02490	255		old_locus_tag=spr0487
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	488575	488829	+	WP_000119707.1	WP_000119707.1		DUF1912 family protein			SPR_RS02490	255	84	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	488925	489320	+							SPR_RS02495	396		old_locus_tag=spr0488
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	488925	489320	+	WP_000038629.1	WP_000038629.1		helix-hairpin-helix domain-containing protein			SPR_RS02495	396	131	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	489732	490181	+							SPR_RS02500	450		old_locus_tag=spr0489
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	489732	490181	+	WP_000580659.1	WP_000580659.1		flavin reductase			SPR_RS02500	450	149	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	490168	490725	+							SPR_RS02505	558		old_locus_tag=spr0490
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	490168	490725	+	WP_000124550.1	WP_000124550.1		GNAT family N-acetyltransferase			SPR_RS02505	558	185	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	490727	491689	+							SPR_RS02510	963		old_locus_tag=spr0491
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	490727	491689	+	WP_001286126.1	WP_001286126.1		hypothetical protein			SPR_RS02510	963	320	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	491701	494352	+							SPR_RS02515	2652		old_locus_tag=spr0492
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	491701	494352	+	WP_000032218.1	WP_000032218.1		valine--tRNA ligase			SPR_RS02515	2652	883	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	494422	495177	+							SPR_RS02520	756		old_locus_tag=spr0493
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	494422	495177	+	WP_000033780.1	WP_000033780.1		DUF3883 domain-containing protein			SPR_RS02520	756	251	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	495460	496263	+							SPR_RS02525	804		old_locus_tag=spr0494
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	495460	496263	+	WP_001183270.1	WP_001183270.1		Fic/DOC family protein			SPR_RS02525	804	267	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	496379	497629	-							SPR_RS10455	1251		pseudo
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	496379	497629	-				IS3 family transposase			SPR_RS10455	1251		pseudo
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	497876	498859	+							SPR_RS10615	984		partial;pseudo;old_locus_tag=spr0499
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	497876	498859	+				TOTE conflict system archaeo-eukaryotic primase domain-containing protein			SPR_RS10615	984		partial;pseudo
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	498965	499246	+							SPR_RS11175	282		partial;pseudo;old_locus_tag=spr0500
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	498965	499246	+				DNA primase			SPR_RS11175	282		partial;pseudo
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	499462	499665	+							SPR_RS10620	204		old_locus_tag=spr0501
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	499462	499665	+	WP_001812480.1	WP_001812480.1		DEAD/DEAH box helicase			SPR_RS10620	204	67	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	499637	499915	+							SPR_RS10625	279		old_locus_tag=spr0502
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	499637	499915	+	WP_001812481.1	WP_001812481.1		hypothetical protein			SPR_RS10625	279	92	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	499942	500571	+							SPR_RS10630	630		old_locus_tag=spr0503
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	499942	500571	+	WP_088839871.1	WP_088839871.1		RNA helicase			SPR_RS10630	630	209	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	500872	501711	+					licT		SPR_RS02560	840		old_locus_tag=spr0504
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	500872	501711	+	WP_000584532.1	WP_000584532.1		BglG family transcription antiterminator LicT	licT		SPR_RS02560	840	279	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	501729	503567	+							SPR_RS02565	1839		old_locus_tag=spr0505
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	501729	503567	+	WP_000120562.1	WP_000120562.1		beta-glucoside-specific PTS transporter subunit IIABC			SPR_RS02565	1839	612	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	503580	504995	+							SPR_RS02570	1416		old_locus_tag=spr0506
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	503580	504995	+	WP_000151829.1	WP_000151829.1		glycoside hydrolase family 1 protein			SPR_RS02570	1416	471	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	505587	506633	+					pheS		SPR_RS02575	1047		old_locus_tag=spr0507
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	505587	506633	+	WP_001813261.1	WP_001813261.1		phenylalanine--tRNA ligase subunit alpha	pheS		SPR_RS02575	1047	348	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	506633	507142	+							SPR_RS02580	510		old_locus_tag=spr0508
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	506633	507142	+	WP_000619941.1	WP_000619941.1		GNAT family N-acetyltransferase			SPR_RS02580	510	169	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	507219	509621	+					pheT		SPR_RS02585	2403		old_locus_tag=spr0509
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	507219	509621	+	WP_000909142.1	WP_000909142.1		phenylalanine--tRNA ligase subunit beta	pheT		SPR_RS02585	2403	800	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	509689	510690	-							SPR_RS02590	1002		old_locus_tag=spr0510
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	509689	510690	-	WP_000597995.1	WP_000597995.1		endonuclease/exonuclease/phosphatase family protein			SPR_RS02590	1002	333	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	510846	511293	+							SPR_RS02595	448		partial;pseudo;old_locus_tag=spr0511
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	510846	511293	+				IS30 family transposase			SPR_RS02595	448		partial;pseudo
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	511419	511685	+							SPR_RS02600	267		old_locus_tag=spr0513
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	511419	511685	+	WP_001819358.1	WP_001819358.1		helix-turn-helix domain-containing protein			SPR_RS02600	267	88	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	511946	514195	+					metE		SPR_RS02605	2250		old_locus_tag=spr0514
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	511946	514195	+	WP_000108190.1	WP_000108190.1		5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	metE		SPR_RS02605	2250	749	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	514259	515125	+					metF		SPR_RS02610	867		old_locus_tag=spr0515
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	514259	515125	+	WP_000089991.1	WP_000089991.1		methylenetetrahydrofolate reductase [NAD(P)H]	metF		SPR_RS02610	867	288	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	515810	518023	+					pnp		SPR_RS02615	2214		old_locus_tag=spr0516
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	515810	518023	+	WP_001118978.1	WP_001118978.1		polyribonucleotide nucleotidyltransferase	pnp		SPR_RS02615	2214	737	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	518039	518656	+					cysE		SPR_RS02620	618		old_locus_tag=spr0517
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	518039	518656	+	WP_000539991.1	WP_000539991.1		serine O-acetyltransferase	cysE		SPR_RS02620	618	205	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	518668	519552	+							SPR_RS02625	885		old_locus_tag=spr0518
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	518668	519552	+	WP_000613659.1	WP_000613659.1		GNAT family N-acetyltransferase			SPR_RS02625	885	294	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	519634	520977	+					cysS		SPR_RS02630	1344		old_locus_tag=spr0519
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	519634	520977	+	WP_000591098.1	WP_000591098.1		cysteine--tRNA ligase	cysS		SPR_RS02630	1344	447	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	520970	521356	+							SPR_RS02635	387		old_locus_tag=spr0520
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	520970	521356	+	WP_000567914.1	WP_000567914.1		Mini-ribonuclease 3			SPR_RS02635	387	128	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	521360	522244	+							SPR_RS02640	885		old_locus_tag=spr0521
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	521360	522244	+	WP_001208176.1	WP_001208176.1		helix-turn-helix domain-containing protein			SPR_RS02640	885	294	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	522381	522836	+							SPR_RS02645	456		old_locus_tag=spr0522
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	522381	522836	+	WP_001856111.1	WP_001856111.1		hypothetical protein			SPR_RS02645	456	151	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	522833	522979	+							SPR_RS02650	147		
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	522833	522979	+	WP_001812487.1	WP_001812487.1		hypothetical protein			SPR_RS02650	147	48	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	523122	523292	+							SPR_RS02655	171		partial;pseudo;old_locus_tag=spr0523
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	523122	523292	+				group II intron maturase-specific domain-containing protein			SPR_RS02655	171		partial;pseudo
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	523650	524927	+							SPR_RS02660	1278		old_locus_tag=spr0524
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	523650	524927	+	WP_001068289.1	WP_001068289.1		ABC transporter permease			SPR_RS02660	1278	425	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	524940	525587	+					vex2		SPR_RS02665	648		old_locus_tag=spr0525
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	524940	525587	+	WP_000173746.1	WP_000173746.1		ABC transporter ATP-binding subunit Vex2	vex2		SPR_RS02665	648	215	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	525639	527018	+					vex3		SPR_RS02670	1380		old_locus_tag=spr0526
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	525639	527018	+	WP_000902984.1	WP_000902984.1		ABC transporter permease subunit Vex3	vex3		SPR_RS02670	1380	459	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	527198	527281	+					pep27		SPR_RS10635	84		old_locus_tag=spr0527
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	527198	527281	+	WP_198523890.1	WP_198523890.1		putative autolysis signal peptide Pep27	pep27		SPR_RS10635	84	27	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	527330	527986	+					vncR		SPR_RS02675	657		old_locus_tag=spr0528
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	527330	527986	+	WP_000697960.1	WP_000697960.1		response regulator transcription factor VncR	vncR		SPR_RS02675	657	218	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	527983	529311	+					vncS		SPR_RS02680	1329		old_locus_tag=spr0529
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	527983	529311	+	WP_000831343.1	WP_000831343.1		sensor histidine kinase VncS	vncS		SPR_RS02680	1329	442	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	529452	530333	+							SPR_RS02685	882		old_locus_tag=spr0530
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	529452	530333	+	WP_001019003.1	WP_001019003.1		class II fructose-bisphosphate aldolase			SPR_RS02685	882	293	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	530654	531844	-							SPR_RS02690	1191		old_locus_tag=spr0531
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	530654	531844	-	WP_000843716.1	WP_000843716.1		ferredoxin reductase family protein			SPR_RS02690	1191	396	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	532102	532761	-							SPR_RS02695	660		old_locus_tag=spr0532
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	532102	532761	-	WP_000443862.1	WP_000443862.1		amino acid ABC transporter permease			SPR_RS02695	660	219	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	532771	533448	-							SPR_RS02700	678		old_locus_tag=spr0533
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	532771	533448	-	WP_000131158.1	WP_000131158.1		amino acid ABC transporter permease			SPR_RS02700	678	225	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	533461	534255	-							SPR_RS02705	795		old_locus_tag=spr0534
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	533461	534255	-	WP_000726170.1	WP_000726170.1		transporter substrate-binding domain-containing protein			SPR_RS02705	795	264	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	534266	535024	-							SPR_RS02710	759		pseudo;old_locus_tag=spr0535
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	534266	535024	-				amino acid ABC transporter ATP-binding protein			SPR_RS02710	759		pseudo
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	535301	537523	+					recJ		SPR_RS02715	2223		old_locus_tag=spr0537
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	535301	537523	+	WP_000632595.1	WP_000632595.1		single-stranded-DNA-specific exonuclease RecJ	recJ		SPR_RS02715	2223	740	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	537698	539359	+							SPR_RS02720	1662		old_locus_tag=spr0538
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	537698	539359	+	WP_000065637.1	WP_000065637.1		ribonuclease J			SPR_RS02720	1662	553	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	539428	540207	+							SPR_RS02725	780		old_locus_tag=spr0539
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	539428	540207	+	WP_000290025.1	WP_000290025.1		alpha/beta hydrolase			SPR_RS02725	780	259	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	540319	541539	+					murM		SPR_RS02730	1221		old_locus_tag=spr0540
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	540319	541539	+	WP_001819885.1	WP_001819885.1		peptidoglycan bridge formation alanyltransferase MurM	murM		SPR_RS02730	1221	406	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	541544	542776	+					murN		SPR_RS02735	1233		old_locus_tag=spr0541
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	541544	542776	+	WP_001229509.1	WP_001229509.1		peptidoglycan bridge formation alanyltransferase MurN	murN		SPR_RS02735	1233	410	
gene	pseudogene	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	542855	543551	+							SPR_RS02740	697		pseudo;old_locus_tag=spr0542
CDS	without_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	542855	543551	+				M57 family metalloprotease			SPR_RS02740	697		pseudo
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	543591	545435	+					uvrC		SPR_RS02745	1845		old_locus_tag=spr0543
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	543591	545435	+	WP_001061169.1	WP_001061169.1		excinuclease ABC subunit UvrC	uvrC		SPR_RS02745	1845	614	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	545425	546258	+							SPR_RS02750	834		old_locus_tag=spr0544
CDS	with_protein	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	545425	546258	+	WP_001015782.1	WP_001015782.1		metallophosphoesterase family protein			SPR_RS02750	834	277	
gene	protein_coding	GCF_000007045.1	Primary Assembly	chromosome		NC_003098.1	546440	547240	-							SPR_RS02755	801		old_locus_tag=spr0545
